Iso,SignedP,,,,,,
AIPGENE7272,0.618556143,,,,,,
AIPGENE8201,0.424536336,,,,,,
AIPGENE1277,1.010913423,,,,,,
AIPGENE7866,0.240851154,,,,,,
AIPGENE24101,0.517148015,,,,,,
AIPGENE24106,0.320352902,,,,,,
AIPGENE23223,0.812634143,,,,,,
AIPGENE12812,0.154524034,,,,,,
AIPGENE15929,0.74223434,,,,,,
AIPGENE7310,0.892182922,,,,,,
AIPGENE26991,0.749752051,,,,,,
AIPGENE25540,0.293529546,,,,,,
AIPGENE1437,0.315110752,,,,,,
AIPGENE25878,1.086467758,,,,,,
AIPGENE6200,0.717526049,,,,,,
AIPGENE21768,0.117286885,,,,,,
AIPGENE1970,0.539532894,,,,,,
AIPGENE28929,0.201687982,,,,,,
AIPGENE15454,0.629310255,,,,,,
AIPGENE28631,0.524568579,,,,,,
AIPGENE27236,0.689282118,,,,,,
AIPGENE18827,0.587385901,,,,,,
AIPGENE16063,0.242059914,,,,,,
AIPGENE16503,0.582672701,,,,,,
AIPGENE17444,1.076909428,,,,,,
AIPGENE10740,0.649629861,,,,,,
AIPGENE7773,0.437878855,,,,,,
AIPGENE15878,0.302181029,,,,,,
AIPGENE3448,0.999789622,,,,,,
AIPGENE7937,0.942484005,,,,,,
AIPGENE17590,0.54338582,,,,,,
AIPGENE27926,0.261557009,,,,,,
AIPGENE2842,0.232406857,,,,,,
AIPGENE29007,0.298643341,,,,,,
AIPGENE2818,0.167439738,,,,,,
AIPGENE8,0.43805645,,,,,,
AIPGENE3822,0.317122342,,,,,,
AIPGENE11689,1.201022166,,,,,,
AIPGENE27624,0.222199659,,,,,,
AIPGENE10627,0.928164055,,,,,,
AIPGENE13920,0.219146883,,,,,,
AIPGENE17939,0.393483758,,,,,,
AIPGENE2513,0.227616099,,,,,,
AIPGENE17000,0.149463633,,,,,,
AIPGENE19970,0.288831418,,,,,,
AIPGENE20601,0.901923395,,,,,,
AIPGENE21468,0.453918287,,,,,,
AIPGENE20905,0.359194679,,,,,,
AIPGENE27,0.627044586,,,,,,
AIPGENE25817,0.504370867,,,,,,
AIPGENE6500,0.149883386,,,,,,
AIPGENE16828,1.060744086,,,,,,
AIPGENE25073,0.209340988,,,,,,
AIPGENE15094,0.947326367,,,,,,
AIPGENE4747,0.764520788,,,,,,
AIPGENE10706,0.147368676,,,,,,
AIPGENE7228,0.719074939,,,,,,
AIPGENE18021,0.344108181,,,,,,
AIPGENE20760,0.509299702,,,,,,
AIPGENE16230,1.107436887,,,,,,
AIPGENE22151,0.575716736,,,,,,
AIPGENE27022,0.232116153,,,,,,
AIPGENE1842,0.277471198,,,,,,
AIPGENE27029,1.33355402,,,,,,
AIPGENE23638,0.600215133,,,,,,
AIPGENE24172,0.345207689,,,,,,
AIPGENE8086,0.398999028,,,,,,
AIPGENE17359,0.176947622,,,,,,
AIPGENE4313,0.985438649,,,,,,
AIPGENE15770,0.247264249,,,,,,
AIPGENE2149,0.482134686,,,,,,
AIPGENE13377,0.364662874,,,,,,
AIPGENE7091,0.226806597,,,,,,
AIPGENE10682,0.579972365,,,,,,
AIPGENE28680,0.264595168,,,,,,
AIPGENE6608,0.262281285,,,,,,
AIPGENE16853,0.617061527,,,,,,
AIPGENE5628,0.414312207,,,,,,
AIPGENE7586,0.514224925,,,,,,
AIPGENE12732,0.143563283,,,,,,
AIPGENE13650,0.115834683,,,,,,
AIPGENE13265,0.336283724,,,,,,
AIPGENE1856,0.44456873,,,,,,
AIPGENE26075,0.802680763,,,,,,
AIPGENE14180,0.197977553,,,,,,
AIPGENE28555,1.037092835,,,,,,
AIPGENE20967,0.716939403,,,,,,
AIPGENE10695,0.289669109,,,,,,
AIPGENE16821,0.92045567,,,,,,
AIPGENE13795,1.037480687,,,,,,
AIPGENE6980,0.744863904,,,,,,
AIPGENE22891,0.564279113,,,,,,
AIPGENE11069,0.159468831,,,,,,
AIPGENE6880,0.153214493,,,,,,
AIPGENE14823,0.57749111,,,,,,
AIPGENE18800,0.070544577,,,,,,
AIPGENE9474,0.127922879,,,,,,
AIPGENE20076,1.410878446,,,,,,
AIPGENE4415,0.608021371,,,,,,
AIPGENE15111,1.039372696,,,,,,
AIPGENE9601,0.499313116,,,,,,
AIPGENE21200,0.532414898,,,,,,
AIPGENE26773,0.578145999,,,,,,
AIPGENE756,1.395001278,,,,,,
AIPGENE20173,1.04124335,,,,,,
AIPGENE21044,0.396961614,,,,,,
AIPGENE19386,0.20167426,,,,,,
AIPGENE17629,0.906683583,,,,,,
AIPGENE27207,0.3449352,,,,,,
AIPGENE26782,0.340380891,,,,,,
AIPGENE17025,0.24049286,,,,,,
AIPGENE2552,0.461857169,,,,,,
AIPGENE26943,0.2060097,,,,,,
AIPGENE11525,0.515274354,,,,,,
AIPGENE3974,0.725752783,,,,,,
AIPGENE20611,0.355519074,,,,,,
AIPGENE12360,0.465261591,,,,,,
AIPGENE24852,0.454704736,,,,,,
AIPGENE18058,0.541360373,,,,,,
AIPGENE23634,0.662514072,,,,,,
AIPGENE15921,0.156686923,,,,,,
AIPGENE14507,0.186725693,,,,,,
AIPGENE8681,0.425031936,,,,,,
AIPGENE187,0.556900386,,,,,,
AIPGENE8502,0.22523135,,,,,,
AIPGENE7607,0.668699794,,,,,,
AIPGENE13649,0.283192135,,,,,,
AIPGENE13563,0.465352492,,,,,,
AIPGENE12689,0.957671382,,,,,,
AIPGENE23763,0.548782627,,,,,,
AIPGENE29134,0.666313615,,,,,,
AIPGENE20786,0.581550805,,,,,,
AIPGENE11427,0.161138488,,,,,,
AIPGENE23512,0.459108077,,,,,,
AIPGENE24449,0.508941009,,,,,,
AIPGENE2468,0.951745545,,,,,,
AIPGENE10922,0.865758311,,,,,,
AIPGENE6858,1.16467545,,,,,,
AIPGENE6106,0.519784211,,,,,,
AIPGENE2216,0.110011529,,,,,,
AIPGENE28688,0.650366509,,,,,,
AIPGENE19521,0.560346921,,,,,,
AIPGENE19972,0.982949034,,,,,,
AIPGENE29128,0.350683877,,,,,,
AIPGENE24829,0.394715307,,,,,,
AIPGENE4883,0.137438434,,,,,,
AIPGENE28857,0.489281394,,,,,,
AIPGENE18801,0.064150968,,,,,,
AIPGENE23644,0.251790231,,,,,,
AIPGENE26554,0.269267395,,,,,,
AIPGENE16496,0.503469809,,,,,,
AIPGENE4608,0.281746832,,,,,,
AIPGENE13794,0.693742085,,,,,,
AIPGENE28539,0.341676756,,,,,,
AIPGENE13793,0.170142903,,,,,,
AIPGENE22597,1.211301788,,,,,,
AIPGENE11384,0.481305555,,,,,,
AIPGENE25530,0.683713302,,,,,,
AIPGENE3354,1.341721265,,,,,,
AIPGENE6612,0.437248121,,,,,,
AIPGENE8901,0.208035076,,,,,,
AIPGENE48,0.44234189,,,,,,
AIPGENE13385,0.50405118,,,,,,
AIPGENE1409,0.257370901,,,,,,
AIPGENE1745,0.637874351,,,,,,
AIPGENE25245,0.40268717,,,,,,
AIPGENE25713,1.131157595,,,,,,
AIPGENE2696,0.499662753,,,,,,
AIPGENE1139,0.521926907,,,,,,
AIPGENE9865,0.766154732,,,,,,
AIPGENE22575,0.138441485,,,,,,
AIPGENE16701,0.524507336,,,,,,
AIPGENE2544,0.607825152,,,,,,
AIPGENE11599,0.440715477,,,,,,
AIPGENE20411,0.324538851,,,,,,
AIPGENE25094,0.514649216,,,,,,
AIPGENE16663,0.356346483,,,,,,
AIPGENE15516,0.695298987,,,,,,
AIPGENE24939,0.638277669,,,,,,
AIPGENE2581,0.47706809,,,,,,
AIPGENE18812,0.872908172,,,,,,
AIPGENE18731,0.360205439,,,,,,
AIPGENE18471,0.51142021,,,,,,
AIPGENE6614,0.898537362,,,,,,
AIPGENE15946,0.850477422,,,,,,
AIPGENE7343,0.624806531,,,,,,
AIPGENE4098,0.473144015,,,,,,
AIPGENE12734,0.529904606,,,,,,
AIPGENE5576,1.115890333,,,,,,
AIPGENE5125,0.445788063,,,,,,
AIPGENE12279,0.27447797,,,,,,
AIPGENE15587,0.246741665,,,,,,
AIPGENE10936,0.141088551,,,,,,
AIPGENE27851,1.16826659,,,,,,
AIPGENE22321,0.635657643,,,,,,
AIPGENE12290,0.621243989,,,,,,
AIPGENE8067,0.996361514,,,,,,
AIPGENE26131,0.455661062,,,,,,
AIPGENE29075,0.392445491,,,,,,
AIPGENE8275,1.291788636,,,,,,
AIPGENE25205,1.246440918,,,,,,
AIPGENE29214,0.182727999,,,,,,
AIPGENE7723,0.3828243,,,,,,
AIPGENE14951,0.182859371,,,,,,
AIPGENE14699,0.435487017,,,,,,
AIPGENE19680,0.313892854,,,,,,
AIPGENE7474,0.146667207,,,,,,
AIPGENE20409,0.204243007,,,,,,
AIPGENE643,1.00331696,,,,,,
AIPGENE1343,0.737923923,,,,,,
AIPGENE26255,0.112784118,,,,,,
AIPGENE16376,0.217575747,,,,,,
AIPGENE9810,1.011246716,,,,,,
AIPGENE21151,0.865053144,,,,,,
AIPGENE3252,0.614210808,,,,,,
AIPGENE28771,0.709481904,,,,,,
AIPGENE5457,0.966692212,,,,,,
AIPGENE14735,0.172152518,,,,,,
AIPGENE2731,0.344292436,,,,,,
AIPGENE11762,0.514453148,,,,,,
AIPGENE511,0.326970297,,,,,,
AIPGENE23465,0.41686859,,,,,,
AIPGENE11028,0.300098672,,,,,,
AIPGENE64,0.151052268,,,,,,
AIPGENE1207,0.933929061,,,,,,
AIPGENE25620,0.464948575,,,,,,
AIPGENE16142,0.779037517,,,,,,
AIPGENE9983,0.262528145,,,,,,
AIPGENE28455,0.352036487,,,,,,
AIPGENE28535,0.34158896,,,,,,
AIPGENE14414,0.649198279,,,,,,
AIPGENE24619,0.187599905,,,,,,
AIPGENE21526,0.335503488,,,,,,
AIPGENE29256,0.823287737,,,,,,
AIPGENE3764,0.333993159,,,,,,
AIPGENE23807,0.631811367,,,,,,
AIPGENE22337,0.357555519,,,,,,
AIPGENE6814,0.349696297,,,,,,
AIPGENE20364,0.314018864,,,,,,
AIPGENE28921,1.23195415,,,,,,
AIPGENE4172,0.392577223,,,,,,
AIPGENE9745,0.728075791,,,,,,
AIPGENE13461,0.833256503,,,,,,
AIPGENE19989,0.470096072,,,,,,
AIPGENE26400,0.571830821,,,,,,
AIPGENE13600,0.691016926,,,,,,
AIPGENE1910,0.197339714,,,,,,
AIPGENE21296,0.511648078,,,,,,
AIPGENE12773,0.535787472,,,,,,
AIPGENE14403,0.240233405,,,,,,
AIPGENE1995,0.478551469,,,,,,
AIPGENE7099,0.619020043,,,,,,
AIPGENE6199,0.491811571,,,,,,
AIPGENE21756,0.685485271,,,,,,
AIPGENE16394,0.469751469,,,,,,
AIPGENE2977,0.531210155,,,,,,
AIPGENE22315,0.263555637,,,,,,
AIPGENE12469,1.064497442,,,,,,
AIPGENE16256,0.402390627,,,,,,
AIPGENE22435,0.342900972,,,,,,
AIPGENE24654,0.350987578,,,,,,
AIPGENE21227,0.359113677,,,,,,
AIPGENE8727,0.652531675,,,,,,
AIPGENE6673,0.877811424,,,,,,
AIPGENE8178,0.241971368,,,,,,
AIPGENE4652,0.75072053,,,,,,
AIPGENE716,1.297214222,,,,,,
AIPGENE7354,0.205497693,,,,,,
AIPGENE271,0.834757586,,,,,,
AIPGENE17008,0.653364652,,,,,,
AIPGENE6678,1.188984021,,,,,,
AIPGENE20599,1.262194414,,,,,,
AIPGENE11690,0.797400289,,,,,,
AIPGENE9959,0.74817948,,,,,,
AIPGENE24694,0.281176748,,,,,,
AIPGENE16871,0.411562625,,,,,,
AIPGENE2309,0.724040645,,,,,,
AIPGENE28985,0.589935122,,,,,,
AIPGENE18087,0.077748085,,,,,,
AIPGENE14523,0.515896283,,,,,,
AIPGENE19657,0.612501312,,,,,,
AIPGENE7166,0.201620411,,,,,,
AIPGENE3888,0.19084075,,,,,,
AIPGENE18965,0.717254905,,,,,,
AIPGENE26835,0.818164021,,,,,,
AIPGENE16237,1.043903947,,,,,,
AIPGENE28424,0.416249873,,,,,,
AIPGENE7247,0.403735869,,,,,,
AIPGENE29052,0.143583785,,,,,,
AIPGENE9333,0.834851303,,,,,,
AIPGENE23941,0.139219803,,,,,,
AIPGENE11347,0.399730126,,,,,,
AIPGENE14646,0.36703366,,,,,,
AIPGENE3749,0.131216517,,,,,,
AIPGENE17593,0.490097621,,,,,,
AIPGENE27687,0.333089578,,,,,,
AIPGENE25483,0.4096783,,,,,,
AIPGENE11560,0.468975439,,,,,,
AIPGENE12062,0.136759786,,,,,,
AIPGENE3832,0.294848718,,,,,,
AIPGENE11183,0.925875191,,,,,,
AIPGENE20298,0.309230334,,,,,,
AIPGENE10636,0.318581074,,,,,,
AIPGENE20154,0.502702108,,,,,,
AIPGENE689,0.58012477,,,,,,
AIPGENE8491,1.202854422,,,,,,
AIPGENE16920,0.863170982,,,,,,
AIPGENE25514,0.338646628,,,,,,
AIPGENE12766,1.146407961,,,,,,
AIPGENE20337,0.651385953,,,,,,
AIPGENE12025,0.768434928,,,,,,
AIPGENE5158,0.483248851,,,,,,
AIPGENE21444,0.671666186,,,,,,
AIPGENE21960,0.990425006,,,,,,
AIPGENE1123,0.287226482,,,,,,
AIPGENE28829,0.560046249,,,,,,
AIPGENE13672,0.288332966,,,,,,
AIPGENE12778,1.416405564,,,,,,
AIPGENE27214,0.570193594,,,,,,
AIPGENE13948,0.627108682,,,,,,
AIPGENE22662,1.156657808,,,,,,
AIPGENE722,0.950310642,,,,,,
AIPGENE26553,1.095149137,,,,,,
AIPGENE6386,0.438608191,,,,,,
AIPGENE23894,0.885424383,,,,,,
AIPGENE1740,0.208141118,,,,,,
AIPGENE25843,0.37791996,,,,,,
AIPGENE24936,0.618638195,,,,,,
AIPGENE21705,0.959265623,,,,,,
AIPGENE18871,0.948448339,,,,,,
AIPGENE4228,0.415226615,,,,,,
AIPGENE10267,0.349030893,,,,,,
AIPGENE7471,0.497668712,,,,,,
AIPGENE26933,0.308724302,,,,,,
AIPGENE8612,1.178934281,,,,,,
AIPGENE19537,0.104045525,,,,,,
AIPGENE29239,0.449334497,,,,,,
AIPGENE24088,0.195108221,,,,,,
AIPGENE8676,0.199095047,,,,,,
AIPGENE2906,0.148423071,,,,,,
AIPGENE3013,0.592515876,,,,,,
AIPGENE9840,0.315767199,,,,,,
AIPGENE22818,0.231247761,,,,,,
AIPGENE16714,0.388969791,,,,,,
AIPGENE9230,0.291700614,,,,,,
AIPGENE26607,0.418117445,,,,,,
AIPGENE7934,0.395746606,,,,,,
AIPGENE18840,0.859738741,,,,,,
AIPGENE2361,0.330639673,,,,,,
AIPGENE17452,0.501630244,,,,,,
AIPGENE26826,0.707347059,,,,,,
AIPGENE16321,0.174992075,,,,,,
AIPGENE25077,0.856757212,,,,,,
AIPGENE26596,0.07671134,,,,,,
AIPGENE8606,1.030636141,,,,,,
AIPGENE5224,0.365881968,,,,,,
AIPGENE27272,0.260319678,,,,,,
AIPGENE10768,0.373156503,,,,,,
AIPGENE16233,0.944735849,,,,,,
AIPGENE17564,0.624595688,,,,,,
AIPGENE17173,0.408072347,,,,,,
AIPGENE16900,1.463598421,,,,,,
AIPGENE14458,1.288774841,,,,,,
AIPGENE26477,0.286092577,,,,,,
AIPGENE4671,0.684771797,,,,,,
AIPGENE27613,0.283829336,,,,,,
AIPGENE5273,0.114416081,,,,,,
AIPGENE3434,0.811674079,,,,,,
AIPGENE23021,0.999331589,,,,,,
AIPGENE4947,0.672199597,,,,,,
AIPGENE3924,0.922299535,,,,,,
AIPGENE14636,0.213620063,,,,,,
AIPGENE22875,0.24307454,,,,,,
AIPGENE794,0.972842723,,,,,,
AIPGENE23597,0.610811277,,,,,,
AIPGENE14621,0.50972153,,,,,,
AIPGENE4844,0.456875789,,,,,,
AIPGENE20980,0.724766236,,,,,,
AIPGENE15441,1.509741476,,,,,,
AIPGENE21106,0.530874541,,,,,,
AIPGENE18232,0.504891314,,,,,,
AIPGENE5285,0.409199067,,,,,,
AIPGENE9018,0.436004791,,,,,,
AIPGENE20147,0.375331411,,,,,,
AIPGENE4321,0.336693573,,,,,,
AIPGENE2486,0.247557665,,,,,,
AIPGENE8902,0.40043654,,,,,,
AIPGENE14734,0.754699249,,,,,,
AIPGENE23970,0.291312261,,,,,,
AIPGENE8112,0.936412192,,,,,,
AIPGENE9734,0.524673041,,,,,,
AIPGENE5961,0.607648026,,,,,,
AIPGENE4653,1.186494227,,,,,,
AIPGENE20540,0.629414405,,,,,,
AIPGENE23386,0.272898907,,,,,,
AIPGENE27004,1.365570225,,,,,,
AIPGENE11664,0.233097597,,,,,,
AIPGENE26198,0.696902928,,,,,,
AIPGENE19392,0.267249287,,,,,,
AIPGENE23204,0.599599265,,,,,,
AIPGENE4392,1.078473196,,,,,,
AIPGENE21695,0.852095515,,,,,,
AIPGENE20323,0.985922766,,,,,,
AIPGENE6060,1.165953602,,,,,,
AIPGENE279,0.780600377,,,,,,
AIPGENE16710,0.250874846,,,,,,
AIPGENE10959,0.717545531,,,,,,
AIPGENE1103,0.362919217,,,,,,
AIPGENE26946,0.296903085,,,,,,
AIPGENE22588,0.239556784,,,,,,
AIPGENE23319,0.609977004,,,,,,
AIPGENE3006,0.33833449,,,,,,
AIPGENE17167,0.940990737,,,,,,
AIPGENE1260,0.586427895,,,,,,
AIPGENE20574,0.313067193,,,,,,
AIPGENE23272,0.877628972,,,,,,
AIPGENE24828,0.286786079,,,,,,
AIPGENE4938,0.765559575,,,,,,
AIPGENE24718,0.084269184,,,,,,
AIPGENE9769,0.651406584,,,,,,
AIPGENE20545,0.782824576,,,,,,
AIPGENE10000,1.423723409,,,,,,
AIPGENE15165,0.908630034,,,,,,
AIPGENE14747,0.828150157,,,,,,
AIPGENE13752,0.377650342,,,,,,
AIPGENE13170,0.910168967,,,,,,
AIPGENE9900,0.394864856,,,,,,
AIPGENE22709,0.377842443,,,,,,
AIPGENE12257,0.361876332,,,,,,
AIPGENE8328,0.96261951,,,,,,
AIPGENE11434,1.366932589,,,,,,
AIPGENE11814,0.644866882,,,,,,
AIPGENE3698,0.398670345,,,,,,
AIPGENE547,0.784048729,,,,,,
AIPGENE9931,0.737299755,,,,,,
AIPGENE26084,0.706985988,,,,,,
AIPGENE22354,0.435472707,,,,,,
AIPGENE5814,1.516566557,,,,,,
AIPGENE12580,0.567198282,,,,,,
AIPGENE4479,0.427157046,,,,,,
AIPGENE23363,0.673780433,,,,,,
AIPGENE24037,0.454454448,,,,,,
AIPGENE16332,0.470694748,,,,,,
AIPGENE669,0.422533697,,,,,,
AIPGENE5356,0.496114793,,,,,,
AIPGENE15409,1.180899041,,,,,,
AIPGENE453,0.283286878,,,,,,
AIPGENE13438,0.199748956,,,,,,
AIPGENE2670,0.684609906,,,,,,
AIPGENE10518,1.319470487,,,,,,
AIPGENE21363,0.607280603,,,,,,
AIPGENE23845,0.563832094,,,,,,
AIPGENE5444,0.498985617,,,,,,
AIPGENE28422,0.864560059,,,,,,
AIPGENE22659,0.245490708,,,,,,
AIPGENE7173,0.471998305,,,,,,
AIPGENE1170,0.155650593,,,,,,
AIPGENE8303,1.090508035,,,,,,
AIPGENE23360,0.252986992,,,,,,
AIPGENE7565,0.16580786,,,,,,
AIPGENE26526,0.527839023,,,,,,
AIPGENE14021,0.941133185,,,,,,
AIPGENE2251,1.22699085,,,,,,
AIPGENE13854,0.632358713,,,,,,
AIPGENE22495,1.380236166,,,,,,
AIPGENE15674,0.54530606,,,,,,
AIPGENE2915,0.666002946,,,,,,
AIPGENE12343,0.736282516,,,,,,
AIPGENE5952,0.778858248,,,,,,
AIPGENE7729,0.252684382,,,,,,
AIPGENE11420,0.38979555,,,,,,
AIPGENE14316,0.574275695,,,,,,
AIPGENE20331,0.823538888,,,,,,
AIPGENE14737,0.23262816,,,,,,
AIPGENE16536,0.979668732,,,,,,
AIPGENE17052,0.29600902,,,,,,
AIPGENE25922,1.173937368,,,,,,
AIPGENE11681,0.745064314,,,,,,
AIPGENE12387,0.930729444,,,,,,
AIPGENE24484,0.288923899,,,,,,
AIPGENE12007,0.532829546,,,,,,
AIPGENE10035,0.599628913,,,,,,
AIPGENE6282,0.383602009,,,,,,
AIPGENE21783,0.307786051,,,,,,
AIPGENE20919,0.383101835,,,,,,
AIPGENE20474,0.326373623,,,,,,
AIPGENE6124,0.266353247,,,,,,
AIPGENE688,0.7288603,,,,,,
AIPGENE15822,0.61374717,,,,,,
AIPGENE20887,0.210308601,,,,,,
AIPGENE22335,1.138082922,,,,,,
AIPGENE2762,0.536866357,,,,,,
AIPGENE9273,0.647408384,,,,,,
AIPGENE4593,1.237253923,,,,,,
AIPGENE2623,0.330635675,,,,,,
AIPGENE8611,0.992341201,,,,,,
AIPGENE2402,0.308621583,,,,,,
AIPGENE17728,0.352978546,,,,,,
AIPGENE11435,0.436492332,,,,,,
AIPGENE23734,0.359362906,,,,,,
AIPGENE29127,0.132482842,,,,,,
AIPGENE8742,0.427646562,,,,,,
AIPGENE20343,0.66489327,,,,,,
AIPGENE6562,0.131608205,,,,,,
AIPGENE1831,0.866526153,,,,,,
AIPGENE1328,0.287135426,,,,,,
AIPGENE11779,0.810590986,,,,,,
AIPGENE25829,0.733498874,,,,,,
AIPGENE20717,1.153551645,,,,,,
AIPGENE26397,1.025090289,,,,,,
AIPGENE12645,0.158614524,,,,,,
AIPGENE25791,0.239959113,,,,,,
AIPGENE10318,0.123509871,,,,,,
AIPGENE28118,0.310731035,,,,,,
AIPGENE1569,1.247202218,,,,,,
AIPGENE13435,0.373454721,,,,,,
AIPGENE8583,0.460055586,,,,,,
AIPGENE24722,0.203838772,,,,,,
AIPGENE6917,0.218747484,,,,,,
AIPGENE18517,0.871273307,,,,,,
AIPGENE16857,1.072707982,,,,,,
AIPGENE18441,0.459789398,,,,,,
AIPGENE6445,0.957924478,,,,,,
AIPGENE28636,0.323098203,,,,,,
AIPGENE3935,0.569201024,,,,,,
AIPGENE1379,0.747895136,,,,,,
AIPGENE20850,0.790450135,,,,,,
AIPGENE7080,0.537563784,,,,,,
AIPGENE25490,0.29111442,,,,,,
AIPGENE22062,0.192708626,,,,,,
AIPGENE11948,0.718734365,,,,,,
AIPGENE11872,1.477943125,,,,,,
AIPGENE15242,0.506456338,,,,,,
AIPGENE11564,0.616930264,,,,,,
AIPGENE21316,0.812115602,,,,,,
AIPGENE18921,0.309630534,,,,,,
AIPGENE3219,0.478363041,,,,,,
AIPGENE13902,0.738014022,,,,,,
AIPGENE4564,0.367265457,,,,,,
AIPGENE1181,0.457313823,,,,,,
AIPGENE13924,1.134895501,,,,,,
AIPGENE19952,0.79849691,,,,,,
AIPGENE25138,0.312208022,,,,,,
AIPGENE18721,0.309323679,,,,,,
AIPGENE2850,0.385981738,,,,,,
AIPGENE9238,1.045081502,,,,,,
AIPGENE9289,0.265143891,,,,,,
AIPGENE7521,0.767783627,,,,,,
AIPGENE26420,0.625481788,,,,,,
AIPGENE19438,0.324745977,,,,,,
AIPGENE12014,1.570909627,,,,,,
AIPGENE1464,0.278808949,,,,,,
AIPGENE16271,1.069123468,,,,,,
AIPGENE19141,0.320300821,,,,,,
AIPGENE26830,0.542458768,,,,,,
AIPGENE13267,1.019171087,,,,,,
AIPGENE3615,0.792759842,,,,,,
AIPGENE16674,0.48240205,,,,,,
AIPGENE4269,1.017995914,,,,,,
AIPGENE1167,0.46866932,,,,,,
AIPGENE588,0.136881791,,,,,,
AIPGENE14755,0.084096496,,,,,,
AIPGENE11571,0.202312802,,,,,,
AIPGENE11175,0.659704823,,,,,,
AIPGENE26863,0.135618977,,,,,,
AIPGENE4656,1.065476464,,,,,,
AIPGENE21994,0.441625408,,,,,,
AIPGENE19332,0.513114228,,,,,,
AIPGENE20553,0.517465597,,,,,,
AIPGENE18123,0.296287599,,,,,,
AIPGENE24351,0.339348811,,,,,,
AIPGENE14374,0.423063564,,,,,,
AIPGENE18194,0.262015657,,,,,,
AIPGENE5440,0.324614049,,,,,,
AIPGENE17796,1.017764171,,,,,,
AIPGENE623,1.016481439,,,,,,
AIPGENE13555,0.711620872,,,,,,
AIPGENE12195,0.403374469,,,,,,
AIPGENE11777,0.39437257,,,,,,
AIPGENE8488,0.66069963,,,,,,
AIPGENE13431,0.590010846,,,,,,
AIPGENE15136,0.289805603,,,,,,
AIPGENE25236,0.583989155,,,,,,
AIPGENE14419,1.384914618,,,,,,
AIPGENE17241,0.974317528,,,,,,
AIPGENE8296,0.231131778,,,,,,
AIPGENE5708,0.743085549,,,,,,
AIPGENE12643,0.274781925,,,,,,
AIPGENE27302,0.651230325,,,,,,
AIPGENE28462,0.527313088,,,,,,
AIPGENE4183,0.419983892,,,,,,
AIPGENE16454,0.63978738,,,,,,
AIPGENE1176,0.282816744,,,,,,
AIPGENE20010,0.497251218,,,,,,
AIPGENE9344,0.423576631,,,,,,
AIPGENE9525,0.226712978,,,,,,
AIPGENE17822,0.286125921,,,,,,
AIPGENE18814,0.225674152,,,,,,
AIPGENE13500,0.36066906,,,,,,
AIPGENE7559,1.567919762,,,,,,
AIPGENE25628,0.404825461,,,,,,
AIPGENE20394,0.240689201,,,,,,
AIPGENE9206,0.300164739,,,,,,
AIPGENE15669,0.39425324,,,,,,
AIPGENE20322,0.205482852,,,,,,
AIPGENE17890,0.219779993,,,,,,
AIPGENE2618,1.218098322,,,,,,
AIPGENE27899,0.826734519,,,,,,
AIPGENE9052,0.916674307,,,,,,
AIPGENE1173,0.465403119,,,,,,
AIPGENE24256,0.932246344,,,,,,
AIPGENE7523,0.717165944,,,,,,
AIPGENE21477,0.243518704,,,,,,
AIPGENE23851,0.787252506,,,,,,
AIPGENE11266,0.31236737,,,,,,
AIPGENE20008,0.71743796,,,,,,
AIPGENE20117,0.221012213,,,,,,
AIPGENE13220,0.800518377,,,,,,
AIPGENE24147,0.429621968,,,,,,
AIPGENE13845,0.347293743,,,,,,
AIPGENE24695,1.224119111,,,,,,
AIPGENE123,0.878616694,,,,,,
AIPGENE13756,0.406650691,,,,,,
AIPGENE1875,0.440167285,,,,,,
AIPGENE18382,0.85979498,,,,,,
AIPGENE4402,1.028335058,,,,,,
AIPGENE3526,0.486633239,,,,,,
AIPGENE20825,0.257797425,,,,,,
AIPGENE12583,0.418626734,,,,,,
AIPGENE18257,0.151721591,,,,,,
AIPGENE23427,0.402464572,,,,,,
AIPGENE745,0.131780413,,,,,,
AIPGENE23749,0.658149807,,,,,,
AIPGENE13423,0.407211624,,,,,,
AIPGENE25141,1.263199231,,,,,,
AIPGENE8631,0.135997973,,,,,,
AIPGENE4339,0.390581307,,,,,,
AIPGENE22489,0.56400741,,,,,,
AIPGENE13894,1.406339859,,,,,,
AIPGENE449,1.04802708,,,,,,
AIPGENE14617,0.436042324,,,,,,
AIPGENE19647,0.239181613,,,,,,
AIPGENE7563,0.446857756,,,,,,
AIPGENE15994,0.402529898,,,,,,
AIPGENE27033,1.621636837,,,,,,
AIPGENE29073,0.47710266,,,,,,
AIPGENE27991,0.541065733,,,,,,
AIPGENE12440,0.460428989,,,,,,
AIPGENE2864,0.933262134,,,,,,
AIPGENE19530,0.248375366,,,,,,
AIPGENE21118,0.232618721,,,,,,
AIPGENE10330,0.494480715,,,,,,
AIPGENE24034,0.975135726,,,,,,
AIPGENE9073,0.916516117,,,,,,
AIPGENE12968,1.241838441,,,,,,
AIPGENE4043,1.136918021,,,,,,
AIPGENE18276,0.526132698,,,,,,
AIPGENE8331,0.962553003,,,,,,
AIPGENE7897,0.649041125,,,,,,
AIPGENE5762,0.717452453,,,,,,
AIPGENE20094,0.428692925,,,,,,
AIPGENE8589,0.326777502,,,,,,
AIPGENE5096,0.651679421,,,,,,
AIPGENE2100,0.284038666,,,,,,
AIPGENE28142,0.321849677,,,,,,
AIPGENE21204,0.766751406,,,,,,
AIPGENE27454,0.105887035,,,,,,
